location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,88.83326787299015
02,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,22.111582055390944
04,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,137.60245525980318
05,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,518.0735179385638
06,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,457.12676429727765
08,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,131.13159444488167
09,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,74.97872076873631
10,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,23.947864444107054
11,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,486.18672001957947
12,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,651.1915802404837
13,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,182.584959846178
15,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,41.76080210982002
16,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,115.80948560285285
17,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,191.5003406765815
18,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,145.93704895169665
19,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,60.464248819933374
20,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,120.17172357337296
21,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,131.0256119284907
22,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,101.69963831090391
23,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,81.21448954492467
24,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,163.8068176748557
25,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,337.19268454094225
26,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,207.07351998579918
27,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,74.64342905820656
28,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,117.52654172140984
29,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,129.14245340867407
30,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,32.06324539071086
31,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,57.39409731890898
32,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,50.80634242395834
33,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,160.83248427145253
34,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,103.6802271395277
35,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,336.1713361259229
36,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,658.0373838180021
37,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,150.6447899449353
38,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,151.72462688842884
39,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,188.3060088287974
40,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,126.20031522326799
41,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,203.73726326813608
42,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,178.80977303796473
44,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,63.47023719060631
45,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,59.988687551542434
46,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,73.87704103912124
47,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,525.6142008306084
48,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,293.1824287918432
49,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,25.94038253815678
50,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,51.47973151640155
51,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,236.8252516304054
53,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,71.52346792942431
54,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,134.12020154722623
55,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,101.54110942209489
56,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,14.247219947327384
72,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,3365.076034493502
US,2026-08-22,0,2026-08-22,wk inc covid hosp,quantile,0.01,1153.8416706229038
01,2026-08-22,1,2026-08-29,wk inc covid hosp,quantile,0.01,87.3120680354984
02,2026-08-22,1,2026-08-29,wk inc covid hosp,quantile,0.01,13.55827709285307
04,2026-08-22,1,2026-08-29,wk inc covid hosp,quantile,0.01,142.63114195116023
05,2026-08-22,1,2026-08-29,wk inc covid hosp,quantile,0.01,470.96733244280455
06,2026-08-22,1,2026-08-29,wk inc covid hosp,quantile,0.01,467.29070030096335
08,2026-08-22,1,2026-08-29,wk inc covid hosp,quantile,0.01,136.09955196624233
09,2026-08-22,1,2026-08-29,wk inc covid hosp,quantile,0.01,72.69661088611458
10,2026-08-22,1,2026-08-29,wk inc covid hosp,quantile,0.01,21.69760501887107
11,2026-08-22,1,2026-08-29,wk inc covid hosp,quantile,0.01,419.89956979518945
12,2026-08-22,1,2026-08-29,wk inc covid hosp,quantile,0.01,587.129907040276
13,2026-08-22,1,2026-08-29,wk inc covid hosp,quantile,0.01,182.19520308929987
